company_name,rating,bio,salary,job,founded_in,field,other
Synechron,3.5,IT Services & Consulting | New Delhi +32 other locations,27900.0,58.0,2001 (25 yrs old),IT Services & Consulting,New Delhi +32 other locations
Glenmark Pharmaceuticals,3.8,Pharma | New Delhi +184 other locations,12100.0,128.0,1977 (49 yrs old),Pharma,New Delhi +184 other locations
Birlasoft,3.5,IT Services & Consulting | New Delhi +50 other locations,29700.0,444.0,1995 (31 yrs old),IT Services & Consulting,New Delhi +50 other locations
Godrej & Boyce Manufacturing,3.9,Consumer Electronics & Appliances | New Delhi +165 other locations,24000.0,77.0,,Consumer Electronics & Appliances,New Delhi +165 other locations
Dabur,3.8,FMCG | New Delhi +320 other locations,8800.0,23.0,1884 (142 yrs old),FMCG,New Delhi +320 other locations
Samvardhana Motherson Group,3.7,Auto Components | New Delhi +93 other locations,12100.0,13.0,1986 (40 yrs old),Auto Components,New Delhi +93 other locations
Kotak Mahindara Life Insurance,3.5,Insurance | New Delhi +257 other locations,12600.0,194.0,2001 (25 yrs old),Insurance,New Delhi +257 other locations
Cogent E Services,3.2,BPO | New Delhi +55 other locations,10300.0,1.0,2004 (22 yrs old),BPO,New Delhi +55 other locations
Altruist Technologies,4.4,BPO | New Delhi +44 other locations,8200.0,8.0,2005 (21 yrs old),BPO,New Delhi +44 other locations
JK Cement,4.0,Building Material | New Delhi +326 other locations,10000.0,1.0,1975 (51 yrs old),Building Material,New Delhi +326 other locations
TCS,3.3,IT Services & Consulting | Mumbai +438 other locations,970000.0,2500.0,1968 (58 yrs old),IT Services & Consulting,Mumbai +438 other locations
Accenture,3.7,IT Services & Consulting | Mumbai +254 other locations,650000.0,36700.0,1989 (37 yrs old),IT Services & Consulting,Mumbai +254 other locations
Wipro,3.6,IT Services & Consulting | Mumbai +370 other locations,480000.0,5900.0,1945 (81 yrs old),IT Services & Consulting,Mumbai +370 other locations
Cognizant,3.6,IT Services & Consulting | Mumbai +229 other locations,600000.0,755.0,1994 (32 yrs old),IT Services & Consulting,Mumbai +229 other locations
Capgemini,3.7,IT Services & Consulting | Mumbai +184 other locations,480000.0,1700.0,1967 (59 yrs old),IT Services & Consulting,Mumbai +184 other locations
HDFC Bank,3.8,Banking | Mumbai +1821 other locations,150000.0,258.0,1994 (32 yrs old),Banking,Mumbai +1821 other locations
Infosys,3.5,IT Services & Consulting | Mumbai +246 other locations,520000.0,2600.0,,IT Services & Consulting,Mumbai +246 other locations
ICICI Bank,4.0,Banking | Mumbai +1436 other locations,150000.0,21.0,1994 (32 yrs old),Banking,Mumbai +1436 other locations
HCLTech,3.4,IT Services & Consulting | Mumbai +226 other locations,370000.0,165.0,,IT Services & Consulting,Mumbai +226 other locations
Tech Mahindra,3.4,IT Services & Consulting | Mumbai +331 other locations,280000.0,356.0,1986 (40 yrs old),IT Services & Consulting,Mumbai +331 other locations
Genpact,3.6,IT Services & Consulting | Mumbai +182 other locations,230000.0,671.0,1997 (29 yrs old),IT Services & Consulting,Mumbai +182 other locations
Teleperformance,3.8,BPO | Mumbai +254 other locations,95700.0,1200.0,1978 (48 yrs old),BPO,Mumbai +254 other locations
Axis Bank,3.6,Banking | Mumbai +1498 other locations,100000.0,208.0,1993 (33 yrs old),Banking,Mumbai +1498 other locations
Jio,4.4,Telecom | Mumbai +1893 other locations,62100.0,3.0,2018 (8 yrs old),Telecom,Mumbai +1893 other locations
Concentrix Corporation,3.6,BPO | Mumbai +179 other locations,130000.0,79.0,1983 (43 yrs old),BPO,Mumbai +179 other locations
Amazon,3.9,Internet | Mumbai +518 other locations,150000.0,1600.0,1994 (32 yrs old),Internet,Mumbai +518 other locations
iEnergizer,4.6,BPO | Mumbai +51 other locations,23900.0,69.0,,BPO,Mumbai +51 other locations
Reliance Retail,3.9,Retail | Mumbai +1150 other locations,74400.0,157.0,2006 (20 yrs old),Retail,Mumbai +1150 other locations
LTIMindtree,3.6,IT Services & Consulting | Mumbai +146 other locations,190000.0,444.0,1997 (29 yrs old),IT Services & Consulting,Mumbai +146 other locations
IBM,3.9,IT Services & Consulting | Mumbai +160 other locations,210000.0,293.0,1911 (115 yrs old),IT Services & Consulting,Mumbai +160 other locations
HDB Financial Services,3.9,NBFC | Mumbai +1089 other locations,50000.0,191.0,2007 (19 yrs old),NBFC,Mumbai +1089 other locations
Larsen & Toubro Limited,3.9,Engineering & Construction | Mumbai +754 other locations,24000.0,77.0,,Engineering & Construction,Mumbai +754 other locations
Deloitte,3.7,Management Consulting | Mumbai +187 other locations,250000.0,1400.0,1845 (181 yrs old),Management Consulting,Mumbai +187 other locations
Kotak Mahindra Bank,3.6,Banking | Mumbai +681 other locations,86800.0,67.0,,Banking,Mumbai +681 other locations
Reliance Industries,4.0,Oil & Gas | Mumbai +812 other locations,72400.0,60.0,1977 (49 yrs old),Oil & Gas,Mumbai +812 other locations
Vodafone Idea,3.9,Telecom | Mumbai +704 other locations,50300.0,27.0,2018 (8 yrs old),Telecom,Mumbai +704 other locations
Bharti Airtel,3.8,Telecom | Mumbai +789 other locations,48900.0,112.0,1952 (74 yrs old),Telecom,Mumbai +789 other locations
BYJU'S,3.2,EdTech | Mumbai +321 other locations,53600.0,77.0,2011 (15 yrs old),EdTech,Mumbai +321 other locations
WNS,3.3,IT Services & Consulting | Mumbai +65 other locations,68700.0,79.0,1996 (30 yrs old),IT Services & Consulting,Mumbai +65 other locations
Tata Motors,4.1,Automobile | Mumbai +506 other locations,42500.0,172.0,1945 (81 yrs old),Automobile,Mumbai +506 other locations
IDFC FIRST Bank,3.9,Banking | Mumbai +710 other locations,48700.0,31.0,,Banking,Mumbai +710 other locations
Ernst & Young,3.4,Management Consulting | Mumbai +132 other locations,24000.0,77.0,,Management Consulting,Mumbai +132 other locations
IndusInd Bank,3.4,Banking | Mumbai +787 other locations,51700.0,146.0,,Banking,Mumbai +787 other locations
AU Small Finance Bank,3.9,Banking | Mumbai +782 other locations,28800.0,45.0,1996 (30 yrs old),Banking,Mumbai +782 other locations
Flipkart,3.9,Internet | Mumbai +560 other locations,53700.0,171.0,2007 (19 yrs old),Internet,Mumbai +560 other locations
Bajaj Finserv,3.9,NBFC | Mumbai +1161 other locations,30100.0,4.0,2007 (19 yrs old),NBFC,Mumbai +1161 other locations
Muthoot FinCorp,4.5,NBFC | Mumbai +1087 other locations,9000.0,39.0,,NBFC,Mumbai +1087 other locations
PwC,3.3,Management Consulting | Mumbai +132 other locations,120000.0,874.0,1880 (146 yrs old),Management Consulting,Mumbai +132 other locations
Mahindra & Mahindra,4.0,Automobile | Mumbai +562 other locations,24000.0,77.0,,Automobile,Mumbai +562 other locations
Infosys BPM,3.5,BPO | Mumbai +95 other locations,72600.0,101.0,2002 (24 yrs old),BPO,Mumbai +95 other locations
DXC Technology,3.6,IT Services & Consulting | Mumbai +133 other locations,72400.0,195.0,2017 (9 yrs old),IT Services & Consulting,Mumbai +133 other locations
HDFC Life,3.9,Insurance | Mumbai +698 other locations,33200.0,123.0,,Insurance,Mumbai +698 other locations
Maruti Suzuki,4.2,Automobile | Mumbai +482 other locations,34400.0,698.0,1981 (45 yrs old),Automobile,Mumbai +482 other locations
Bandhan Bank,3.7,Banking | Mumbai +995 other locations,25400.0,14.0,,Banking,Mumbai +995 other locations
Conneqt Business Solutions,3.6,BPO | Mumbai +267 other locations,26500.0,361.0,2002 (24 yrs old),BPO,Mumbai +267 other locations
Mphasis,3.3,IT Services & Consulting | Mumbai +63 other locations,73200.0,43.0,1998 (28 yrs old),IT Services & Consulting,Mumbai +63 other locations
Yes Bank,3.7,Banking | Mumbai +540 other locations,43300.0,157.0,2004 (22 yrs old),Banking,Mumbai +540 other locations
Tata Steel,4.0,Iron & Steel | Mumbai +228 other locations,33900.0,77.0,1907 (119 yrs old),Iron & Steel,Mumbai +228 other locations
Quess,3.8,Recruitment | Mumbai +740 other locations,30400.0,9.0,2007 (19 yrs old),Recruitment,Mumbai +740 other locations
Startek,3.1,BPO | Mumbai +107 other locations,24400.0,136.0,2017 (9 yrs old),BPO,Mumbai +107 other locations
Asian Paints,4.0,Chemicals | Mumbai +547 other locations,25200.0,56.0,,Chemicals,Mumbai +547 other locations
UltraTech Cement,4.1,Building Material | Mumbai +534 other locations,24100.0,24.0,1983 (43 yrs old),Building Material,Mumbai +534 other locations
Paytm,3.2,FinTech | Mumbai +418 other locations,34000.0,484.0,,FinTech,Mumbai +418 other locations
Shriram Finance,4.0,NBFC | Mumbai +1110 other locations,15200.0,8.0,1979 (47 yrs old),NBFC,Mumbai +1110 other locations
Bajaj Finance,3.9,NBFC | Mumbai +965 other locations,22700.0,5100.0,1987 (39 yrs old),NBFC,Mumbai +965 other locations
Equitas Small Finance Bank,4.4,Banking | Mumbai +479 other locations,13200.0,13.0,,Banking,Mumbai +479 other locations
Sutherland Global Services,3.4,BPO | Mumbai +82 other locations,34400.0,299.0,,BPO,Mumbai +82 other locations
EXL Service,3.6,Analytics & KPO | Mumbai +63 other locations,44100.0,1400.0,,Analytics & KPO,Mumbai +63 other locations
Cipla,4.1,Pharma | Mumbai +291 other locations,26000.0,69.0,1935 (91 yrs old),Pharma,Mumbai +291 other locations
Samsung,3.9,Consumer Electronics & Appliances | Mumbai +578 other locations,26300.0,28.0,1969 (57 yrs old),Consumer Electronics & Appliances,Mumbai +578 other locations
Ericsson,3.9,Telecom | Mumbai +162 other locations,42600.0,67.0,,Telecom,Mumbai +162 other locations
Wells Fargo,3.7,Financial Services | Mumbai +28 other locations,55200.0,174.0,,Financial Services,Mumbai +28 other locations
Dr. Reddy's,4.0,Pharma | Mumbai +213 other locations,24000.0,77.0,,Pharma,Mumbai +213 other locations
Optum Global Solutions,4.0,IT Services & Consulting | Mumbai +68 other locations,48400.0,76.0,2002 (24 yrs old),IT Services & Consulting,Mumbai +68 other locations
Delhivery,3.8,Logistics | Mumbai +751 other locations,21200.0,171.0,2011 (15 yrs old),Logistics,Mumbai +751 other locations
ICICI Prudential Life Insurance,4.0,Insurance | Mumbai +505 other locations,22900.0,507.0,2000 (26 yrs old),Insurance,Mumbai +505 other locations
JPMorgan Chase & Co.,3.8,Financial Services | Mumbai +55 other locations,24000.0,77.0,,Financial Services,Mumbai +55 other locations
JSW Steel,3.9,Iron & Steel | Mumbai +193 other locations,30300.0,105.0,1982 (44 yrs old),Iron & Steel,Mumbai +193 other locations
HGS,3.7,BPO | Mumbai +121 other locations,20900.0,19.0,2000 (26 yrs old),BPO,Mumbai +121 other locations
Jana Small Finance Bank,3.8,Banking | Mumbai +419 other locations,14100.0,55.0,2006 (20 yrs old),Banking,Mumbai +419 other locations
Sun Pharmaceutical Industries,4.1,Pharma | Mumbai +264 other locations,23400.0,289.0,,Pharma,Mumbai +264 other locations
Ujjivan Small Finance Bank,4.0,Banking | Mumbai +533 other locations,13000.0,138.0,2017 (9 yrs old),Banking,Mumbai +533 other locations
Amazon Development Centre India,3.8,Internet | Mumbai +146 other locations,24000.0,77.0,,Internet,Mumbai +146 other locations
Hexaware Technologies,3.4,IT Services & Consulting | Mumbai +67 other locations,53200.0,592.0,1990 (36 yrs old),IT Services & Consulting,Mumbai +67 other locations
Lupin,4.1,Pharma | Mumbai +202 other locations,22500.0,32.0,,Pharma,Mumbai +202 other locations
L&T Construction,4.0,Engineering & Construction | Mumbai +433 other locations,24000.0,77.0,,Engineering & Construction,Mumbai +433 other locations
Zydus Lifesciences,3.9,Pharma | Mumbai +176 other locations,19900.0,20.0,1952 (74 yrs old),Pharma,Mumbai +176 other locations
Ekart Logistics,3.9,Logistics | Mumbai +736 other locations,15800.0,77.0,2009 (17 yrs old),Logistics,Mumbai +736 other locations
Hindustan Unilever,4.2,FMCG | Mumbai +531 other locations,20000.0,41.0,1872 (154 yrs old),FMCG,Mumbai +531 other locations
KPMG India,3.4,Management Consulting | Mumbai +111 other locations,64500.0,56.0,1993 (33 yrs old),Management Consulting,Mumbai +111 other locations
ITC,3.9,FMCG | Mumbai +375 other locations,24400.0,76.0,1910 (116 yrs old),FMCG,Mumbai +375 other locations
Axis Max Life Insurance,4.0,Insurance | Mumbai +494 other locations,20000.0,144.0,2000 (26 yrs old),Insurance,Mumbai +494 other locations
Megha Engineering & Infrastructures,3.9,Engineering & Construction | Mumbai +405 other locations,24000.0,77.0,,Engineering & Construction,Mumbai +405 other locations
Tata Projects,4.2,Engineering & Construction | Mumbai +284 other locations,22000.0,29.0,,Engineering & Construction,Mumbai +284 other locations
Coforge,3.2,IT Services & Consulting | Mumbai +104 other locations,48600.0,122.0,,IT Services & Consulting,Mumbai +104 other locations
FIS,3.8,FinTech | Mumbai +61 other locations,38700.0,108.0,,FinTech,Mumbai +61 other locations
Bajaj Life Insurance,3.9,Insurance | Mumbai +607 other locations,24000.0,77.0,,Insurance,Mumbai +607 other locations
L&T Technology Services,3.1,IT Services & Consulting | Mumbai +93 other locations,24000.0,77.0,,IT Services & Consulting,Mumbai +93 other locations
Cholamandalam Investment & Finance,3.8,Financial Services | Mumbai +840 other locations,24000.0,77.0,,Financial Services,Mumbai +840 other locations
IIFL Finance,4.0,NBFC | Mumbai +800 other locations,14100.0,67.0,1995 (31 yrs old),NBFC,Mumbai +800 other locations
Oracle,3.5,Software Product | Mumbai +56 other locations,62400.0,1100.0,1977 (49 yrs old),Software Product,Mumbai +56 other locations
Indian Army,4.7,Defence & Aerospace | Mumbai +364 other locations,9500.0,77.0,1895 (131 yrs old),Defence & Aerospace,Mumbai +364 other locations
Muthoot Finance,3.7,NBFC | Mumbai +784 other locations,13000.0,82.0,,NBFC,Mumbai +784 other locations
Omega Healthcare,3.8,BPO | Mumbai +69 other locations,26300.0,116.0,2003 (23 yrs old),BPO,Mumbai +69 other locations
JLL,4.1,Real Estate | Mumbai +85 other locations,24200.0,290.0,1999 (27 yrs old),Real Estate,Mumbai +85 other locations
eClerx,3.1,IT Services & Consulting | Mumbai +32 other locations,31700.0,236.0,2000 (26 yrs old),IT Services & Consulting,Mumbai +32 other locations
HCL Group,3.5,IT Services & Consulting | Mumbai +97 other locations,370000.0,165.0,,IT Services & Consulting,Mumbai +97 other locations
Piramal Finance,4.2,NBFC | Mumbai +424 other locations,12600.0,7.0,10k-50k,NBFC,Mumbai +424 other locations
Virtusa Consulting Services,3.7,IT Services & Consulting | Mumbai +55 other locations,56300.0,1300.0,1996 (30 yrs old),IT Services & Consulting,Mumbai +55 other locations
DMart,3.9,Retail | Mumbai +246 other locations,18300.0,181.0,2002 (24 yrs old),Retail,Mumbai +246 other locations
HSBC Group,3.9,Financial Services | Mumbai +63 other locations,42600.0,130.0,1865 (161 yrs old),Financial Services,Mumbai +63 other locations
Indiamart Intermesh,3.5,Internet | Mumbai +172 other locations,20400.0,525.0,1996 (30 yrs old),Internet,Mumbai +172 other locations
Udaan,3.9,Internet | Mumbai +368 other locations,15600.0,5.0,,Internet,Mumbai +368 other locations
SMFG India Credit,3.9,NBFC | Mumbai +592 other locations,11100.0,80.0,2007 (19 yrs old),NBFC,Mumbai +592 other locations
Aurobindo Pharma,4.0,Pharma | Mumbai +115 other locations,20700.0,23.0,1986 (40 yrs old),Pharma,Mumbai +115 other locations
Access Healthcare,3.7,BPO | Mumbai +64 other locations,28400.0,478.0,2011 (15 yrs old),BPO,Mumbai +64 other locations
Siemens,3.9,Industrial Automation | Mumbai +152 other locations,33500.0,141.0,,Industrial Automation,Mumbai +152 other locations
BigBasket,3.9,Internet | Mumbai +138 other locations,19100.0,100.0,,Internet,Mumbai +138 other locations
Manappuram Finance,3.9,NBFC | Mumbai +647 other locations,9000.0,7.0,1949 (77 yrs old),NBFC,Mumbai +647 other locations
Firstsource Solutions,3.5,BPO | Mumbai +74 other locations,24000.0,135.0,2001 (25 yrs old),BPO,Mumbai +74 other locations
Shapoorji Pallonji Group,4.1,Engineering & Construction | Mumbai +188 other locations,24000.0,77.0,,Engineering & Construction,Mumbai +188 other locations
Tata Capital,4.0,NBFC | Mumbai +438 other locations,15600.0,3100.0,2007 (19 yrs old),NBFC,Mumbai +438 other locations
GlobalLogic,3.5,IT Services & Consulting | Mumbai +60 other locations,40500.0,45.0,2000 (26 yrs old),IT Services & Consulting,Mumbai +60 other locations
ICICI Lombard General Insurance Company,3.5,Insurance | Mumbai +311 other locations,24000.0,77.0,,Insurance,Mumbai +311 other locations
